Station,AirQuality,Longitude,Latitude,NO2 Hour,NO2 Quality,NO2 Value,Month,day
Barcelona - Palau Reial,Good,2.1151,41.3875,0,Good,13,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,0,Good,69,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,0,Good,13,8,11
Barcelona - Sants,Good,2.1331,41.3788,0,Good,46,8,11
Barcelona - Eixample,Good,2.1538,41.3853,0,Good,67,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,0,Good,58,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,0,Good,53,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,0,Good,41,8,11
Barcelona - Palau Reial,Good,2.1151,41.3875,0,Good,20,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,0,Good,57,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,0,Good,5,8,11
Barcelona - Sants,Good,2.1331,41.3788,1,Good,44,8,11
Barcelona - Eixample,Good,2.1538,41.3853,1,Good,60,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,1,Good,45,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,1,Good,52,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,1,Good,30,8,11
Barcelona - Palau Reial,Good,2.1151,41.3875,1,Good,28,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,1,Good,58,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,1,Good,7,8,11
Barcelona - Sants,Good,2.1331,41.3788,2,Good,42,8,11
Barcelona - Eixample,Good,2.1538,41.3853,2,Good,45,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,2,Good,23,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,2,Good,33,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,2,Good,21,8,11
Barcelona - Palau Reial,Good,2.1151,41.3875,2,Good,16,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,2,Good,41,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,2,Good,8,8,11
Barcelona - Sants,Good,2.1331,41.3788,3,Good,54,8,11
Barcelona - Eixample,Good,2.1538,41.3853,3,Good,36,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,3,Good,16,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,3,Good,33,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,3,Good,14,8,11
Barcelona - Palau Reial,Good,2.1151,41.3875,3,Good,7,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,3,Good,42,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,3,Good,6,8,11
Barcelona - Sants,Good,2.1331,41.3788,4,Good,33,8,11
Barcelona - Eixample,Good,2.1538,41.3853,4,Good,41,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,4,Good,21,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,4,Good,29,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,4,Good,15,8,11
Barcelona - Palau Reial,Good,2.1151,41.3875,4,Good,12,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,4,Good,41,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,4,Good,4,8,11
Barcelona - Sants,Good,2.1331,41.3788,5,Good,18,8,11
Barcelona - Eixample,Good,2.1538,41.3853,5,Good,36,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,5,Good,19,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,5,Good,33,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,5,Good,12,8,11
Barcelona - Palau Reial,Good,2.1151,41.3875,5,Good,13,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,5,Good,41,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,5,Good,5,8,11
Barcelona - Sants,Good,2.1331,41.3788,6,Good,20,8,11
Barcelona - Eixample,Good,2.1538,41.3853,6,Good,46,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,6,Good,23,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,6,Good,38,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,6,Good,22,8,11
Barcelona - Palau Reial,Good,2.1151,41.3875,6,Good,11,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,6,Good,41,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,6,Good,6,8,11
Barcelona - Sants,Good,2.1331,41.3788,7,Good,28,8,11
Barcelona - Eixample,Good,2.1538,41.3853,7,Good,65,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,7,Good,37,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,7,Good,45,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,7,Good,47,8,11
Barcelona - Palau Reial,Good,2.1151,41.3875,7,Good,17,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,6,Good,41,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,7,Good,7,8,11
Barcelona - Sants,Good,2.1331,41.3788,8,Good,54,8,11
Barcelona - Eixample,Good,2.1538,41.3853,8,Good,85,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,8,Good,70,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,8,Good,56,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,8,Good,70,8,11
Barcelona - Palau Reial,Good,2.1151,41.3875,8,Good,42,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,8,Good,51,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,8,Good,11,8,11
Barcelona - Sants,Good,2.1331,41.3788,9,Good,63,8,11
Barcelona - Eixample,Moderate,2.1538,41.3853,9,Moderate,101,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,9,Good,71,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,9,Good,67,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,9,Good,68,8,11
Barcelona - Palau Reial,Good,2.1151,41.3875,9,Good,65,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,9,Good,58,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,9,Good,14,8,11
Barcelona - Sants,Good,2.1331,41.3788,10,Good,60,8,11
Barcelona - Eixample,Good,2.1538,41.3853,10,Good,89,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,9,Good,71,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,10,Good,70,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,10,Good,50,8,11
Barcelona - Palau Reial,Good,2.1151,41.3875,10,Good,49,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,10,Good,63,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,10,Good,22,8,11
Barcelona - Sants,Good,2.1331,41.3788,11,Good,52,8,11
Barcelona - Eixample,Good,2.1538,41.3853,11,Good,77,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,11,Good,62,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,11,Good,70,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,11,Good,41,8,11
Barcelona - Palau Reial,Good,2.1151,41.3875,10,Good,49,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,11,Good,70,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,11,Good,27,8,11
Barcelona - Sants,Good,2.1331,41.3788,12,Good,47,8,11
Barcelona - Eixample,Good,2.1538,41.3853,12,Good,78,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,12,Good,64,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,12,Good,52,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,12,Good,44,8,11
Barcelona - Palau Reial,Good,2.1151,41.3875,11,--,,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,12,Good,52,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,12,Good,16,8,11
Barcelona - Sants,Good,2.1331,41.3788,13,Good,39,8,11
Barcelona - Eixample,Good,2.1538,41.3853,13,Good,62,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,13,Good,53,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,13,Good,22,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,13,Good,36,8,11
Barcelona - Palau Reial,Good,2.1151,41.3875,12,--,,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,13,Good,27,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,13,Good,28,8,11
Barcelona - Sants,Good,2.1331,41.3788,14,Good,49,8,11
Barcelona - Eixample,Good,2.1538,41.3853,14,Good,71,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,14,Good,66,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,14,Good,47,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,14,Good,54,8,11
Barcelona - Palau Reial,Good,2.1151,41.3875,12,--,,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,14,Good,48,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,14,Good,45,8,11
Barcelona - Sants,Good,2.1331,41.3788,15,Good,49,8,11
Barcelona - Eixample,Good,2.1538,41.3853,15,Good,71,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,15,Good,57,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,15,Good,32,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,15,Good,47,8,11
Barcelona - Palau Reial,Good,2.1151,41.3875,14,--,,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,15,Good,30,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,15,Good,40,8,11
Barcelona - Sants,Good,2.1331,41.3788,16,Good,36,8,11
Barcelona - Eixample,Good,2.1538,41.3853,16,Good,62,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,16,Good,47,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,16,Good,26,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,16,Good,32,8,11
Barcelona - Palau Reial,Good,2.1151,41.3875,15,--,,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,16,Good,20,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,16,Good,36,8,11
Barcelona - Sants,Good,2.1331,41.3788,17,Good,44,8,11
Barcelona - Eixample,Good,2.1538,41.3853,17,Good,76,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,17,Good,62,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,17,Good,27,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,17,Good,39,8,11
Barcelona - Palau Reial,Good,2.1151,41.3875,16,--,,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,17,Good,27,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,17,Good,39,8,11
Barcelona - Sants,Good,2.1331,41.3788,18,Good,58,8,11
Barcelona - Eixample,Good,2.1538,41.3853,18,Good,86,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,18,Good,84,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,18,Good,36,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,18,Good,69,8,11
Barcelona - Palau Reial,--,2.1151,41.3875,17,--,,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,18,Good,45,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,18,Good,71,8,11
Barcelona - Sants,Good,2.1331,41.3788,19,Good,80,8,11
Barcelona - Eixample,Good,2.1538,41.3853,19,Good,87,8,11
Barcelona - Gràcia,Moderate,2.1534,41.3987,19,Moderate,96,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,19,Good,51,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,19,Good,82,8,11
Barcelona - Palau Reial,--,2.1151,41.3875,18,--,,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,19,Good,72,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,19,Good,62,8,11
Barcelona - Sants,Good,2.1331,41.3788,20,Good,83,8,11
Barcelona - Eixample,Good,2.1538,41.3853,20,Good,91,8,11
Barcelona - Gràcia,Moderate,2.1534,41.3987,20,Moderate,103,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,20,Good,52,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,20,Good,91,8,11
Barcelona - Palau Reial,--,2.1151,41.3875,19,--,,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,20,Good,77,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,20,Good,43,8,11
Barcelona - Sants,Good,2.1331,41.3788,21,Good,85,8,11
Barcelona - Eixample,Good,2.1538,41.3853,21,Good,87,8,11
Barcelona - Gràcia,Moderate,2.1534,41.3987,21,Moderate,93,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,21,Good,45,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,21,Good,87,8,11
Barcelona - Palau Reial,--,2.1151,41.3875,20,--,,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,21,Good,86,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,21,Good,28,8,11
Barcelona - Sants,Good,2.1331,41.3788,22,Good,80,8,11
Barcelona - Eixample,Moderate,2.1538,41.3853,22,Moderate,97,8,11
Barcelona - Gràcia,Good,2.1534,41.3987,22,Good,91,8,11
Barcelona - Ciutadella,Good,2.1874,41.3864,22,Good,66,8,11
Barcelona - Vall Hebron,Good,2.148,41.4261,22,Good,89,8,11
Barcelona - Palau Reial,--,2.1151,41.3875,,,,8,11
Barcelona - Poblenou,Good,2.2045,41.4039,,,,8,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,,,,8,11
Barcelona - Sants,Good,2.1331,41.3788,0,Good,83,9,11
Barcelona - Eixample,Moderate,2.1538,41.3853,0,Moderate,97,9,11
Barcelona - Gràcia,Moderate,2.1534,41.3987,0,Moderate,94,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,0,Good,66,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,0,Good,80,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,0,Good,70,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,0,Good,67,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,23,Good,29,9,11
Barcelona - Sants,Good,2.1331,41.3788,0,Good,77,9,11
Barcelona - Eixample,Good,2.1538,41.3853,0,Good,85,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,0,Good,80,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,0,Good,62,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,0,Good,70,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,0,Good,72,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,0,Good,61,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,0,Good,58,9,11
Barcelona - Sants,Good,2.1331,41.3788,1,Good,69,9,11
Barcelona - Eixample,Good,2.1538,41.3853,1,Good,77,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,1,Good,72,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,1,Good,59,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,1,Good,65,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,1,Good,73,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,1,Good,57,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,1,Good,60,9,11
Barcelona - Sants,Good,2.1331,41.3788,2,Good,61,9,11
Barcelona - Eixample,Good,2.1538,41.3853,2,Good,68,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,2,Good,64,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,1,Good,59,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,2,Good,64,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,2,Good,65,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,2,Good,56,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,2,Good,37,9,11
Barcelona - Sants,Good,2.1331,41.3788,3,Good,58,9,11
Barcelona - Eixample,Good,2.1538,41.3853,2,Good,68,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,3,Good,57,9,11
Barcelona - Ciutadella,--,2.1874,41.3864,2,--,,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,3,Good,53,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,3,Good,51,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,3,Good,50,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,3,Good,28,9,11
Barcelona - Sants,Good,2.1331,41.3788,4,Good,54,9,11
Barcelona - Eixample,Good,2.1538,41.3853,3,--,,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,4,Good,50,9,11
Barcelona - Ciutadella,--,2.1874,41.3864,2,--,,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,4,Good,40,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,4,Good,52,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,4,Good,51,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,4,Good,30,9,11
Barcelona - Sants,Good,2.1331,41.3788,5,Good,22,9,11
Barcelona - Eixample,Good,2.1538,41.3853,4,--,,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,5,Good,18,9,11
Barcelona - Ciutadella,--,2.1874,41.3864,4,--,,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,5,Good,12,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,5,Good,17,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,5,Good,29,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,5,Good,7,9,11
Barcelona - Sants,Good,2.1331,41.3788,6,Good,11,9,11
Barcelona - Eixample,Good,2.1538,41.3853,6,Good,22,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,6,Good,10,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,6,Good,15,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,6,Good,19,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,6,Good,6,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,6,Good,12,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,6,Good,9,9,11
Barcelona - Sants,Good,2.1331,41.3788,7,Good,15,9,11
Barcelona - Eixample,Good,2.1538,41.3853,7,Good,34,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,7,Good,21,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,7,Good,25,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,7,Good,24,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,7,Good,5,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,7,Good,27,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,7,Good,8,9,11
Barcelona - Sants,Good,2.1331,41.3788,8,Good,27,9,11
Barcelona - Eixample,Good,2.1538,41.3853,8,Good,63,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,8,Good,44,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,8,Good,34,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,8,Good,32,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,8,Good,10,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,8,Good,42,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,8,Good,9,9,11
Barcelona - Sants,Good,2.1331,41.3788,9,Good,54,9,11
Barcelona - Eixample,Good,2.1538,41.3853,9,Good,70,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,9,Good,59,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,9,Good,53,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,9,Good,41,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,9,Good,44,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,9,Good,62,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,9,Good,15,9,11
Barcelona - Sants,Good,2.1331,41.3788,10,Good,48,9,11
Barcelona - Eixample,Good,2.1538,41.3853,10,Good,70,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,10,Good,68,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,10,Good,62,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,10,Good,43,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,10,Good,44,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,10,Good,65,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,10,Good,15,9,11
Barcelona - Sants,Good,2.1331,41.3788,11,Good,35,9,11
Barcelona - Eixample,Good,2.1538,41.3853,11,Good,47,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,10,Good,68,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,11,Good,45,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,11,Good,27,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,11,Good,16,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,11,Good,56,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,11,Good,14,9,11
Barcelona - Sants,Good,2.1331,41.3788,12,Good,29,9,11
Barcelona - Eixample,Good,2.1538,41.3853,12,Good,62,9,11
Barcelona - Gràcia,--,2.1534,41.3987,11,--,,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,12,Good,52,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,12,Good,33,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,12,Good,14,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,12,Good,59,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,12,Good,16,9,11
Barcelona - Sants,Good,2.1331,41.3788,13,Good,35,9,11
Barcelona - Eixample,Good,2.1538,41.3853,13,Good,62,9,11
Barcelona - Gràcia,--,2.1534,41.3987,11,--,,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,13,Good,65,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,13,Good,40,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,13,Good,22,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,13,Good,63,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,13,Good,16,9,11
Barcelona - Sants,Good,2.1331,41.3788,14,Good,33,9,11
Barcelona - Eixample,Good,2.1538,41.3853,14,Good,52,9,11
Barcelona - Gràcia,--,2.1534,41.3987,12,--,,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,14,Good,52,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,14,Good,32,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,13,Good,22,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,14,Good,47,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,14,Good,17,9,11
Barcelona - Sants,Good,2.1331,41.3788,15,Good,31,9,11
Barcelona - Eixample,Good,2.1538,41.3853,15,Good,51,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,15,Good,35,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,15,Good,42,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,15,Good,29,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,15,Good,24,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,15,Good,32,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,15,Good,17,9,11
Barcelona - Sants,Good,2.1331,41.3788,16,Good,29,9,11
Barcelona - Eixample,Good,2.1538,41.3853,16,Good,45,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,16,Good,30,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,16,Good,39,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,16,Good,25,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,16,Good,20,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,16,Good,29,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,16,Good,15,9,11
Barcelona - Sants,Good,2.1331,41.3788,17,Good,28,9,11
Barcelona - Eixample,Good,2.1538,41.3853,17,Good,45,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,17,Good,39,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,17,Good,41,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,17,Good,20,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,17,Good,21,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,17,Good,34,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,17,Good,9,9,11
Barcelona - Sants,Good,2.1331,41.3788,18,Good,34,9,11
Barcelona - Eixample,Good,2.1538,41.3853,18,Good,48,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,18,Good,58,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,18,Good,50,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,18,Good,23,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,18,Good,21,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,18,Good,41,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,18,Good,6,9,11
Barcelona - Sants,Good,2.1331,41.3788,19,Good,38,9,11
Barcelona - Eixample,Good,2.1538,41.3853,19,Good,54,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,19,Good,48,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,19,Good,54,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,19,Good,34,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,19,Good,18,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,19,Good,46,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,19,Good,6,9,11
Barcelona - Sants,Good,2.1331,41.3788,20,Good,29,9,11
Barcelona - Eixample,Good,2.1538,41.3853,20,Good,42,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,20,Good,28,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,20,Good,39,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,20,Good,22,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,20,Good,20,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,20,Good,45,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,20,Good,12,9,11
Barcelona - Sants,Good,2.1331,41.3788,21,Good,24,9,11
Barcelona - Eixample,Good,2.1538,41.3853,21,Good,47,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,21,Good,32,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,21,Good,45,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,21,Good,24,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,21,Good,19,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,21,Good,31,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,21,Good,16,9,11
Barcelona - Sants,Good,2.1331,41.3788,22,Good,25,9,11
Barcelona - Eixample,Good,2.1538,41.3853,22,Good,41,9,11
Barcelona - Gràcia,Good,2.1534,41.3987,22,Good,23,9,11
Barcelona - Ciutadella,Good,2.1874,41.3864,22,Good,31,9,11
Barcelona - Vall Hebron,Good,2.148,41.4261,22,Good,17,9,11
Barcelona - Palau Reial,Good,2.1151,41.3875,22,Good,20,9,11
Barcelona - Poblenou,Good,2.2045,41.4039,22,Good,24,9,11
Barcelona - Observ Fabra,Good,2.1239,41.4183,22,Good,10,9,11
Barcelona - Sants,Good,2.1331,41.3788,0,Good,25,10,11
Barcelona - Eixample,Good,2.1538,41.3853,0,Good,40,10,11
Barcelona - Gràcia,Good,2.1534,41.3987,0,Good,34,10,11
Barcelona - Ciutadella,Good,2.1874,41.3864,0,Good,44,10,11
Barcelona - Vall Hebron,Good,2.148,41.4261,0,Good,19,10,11
Barcelona - Palau Reial,Good,2.1151,41.3875,0,Good,11,10,11
